,DOWN_state
2436,0.2250000000003638
2437,0.1500000000005457
2438,0.375
2439,0.1499999999996362
2440,0.0999999999994543
2441,0.1000000000003638
2442,0.1750000000001819
2443,0.125
2444,0.125
2445,0.3250000000007276
2446,0.4250000000001819
2447,0.1999999999998181
2448,0.1000000000003638
2449,0.25
2450,0.375
2451,0.3000000000001819
2452,0.1499999999996362
2453,0.1000000000003638
2454,0.2249999999994543
2455,0.5
2456,0.1749999999992724
2457,0.2750000000005457
2458,0.0999999999994543
2459,0.1750000000001819
2460,0.2249999999994543
2461,0.1000000000003638
2462,0.6500000000005457
2463,0.3249999999998181
2464,0.1000000000003638
2465,0.2750000000005457
2466,0.1500000000005457
2467,0.1999999999998181
2468,0.1500000000005457
2469,0.2250000000003638
2470,0.1499999999996362
2471,0.4750000000003638
2472,0.2749999999996362
2473,0.2999999999992724
2474,0.1500000000005457
2475,0.125
2476,0.25
2477,0.1500000000005457
2478,0.3249999999998181
2479,0.2750000000005457
2480,0.1000000000003638
2481,0.1000000000003638
2482,0.1000000000003638
2483,0.1500000000005457
2484,0.1499999999996362
2485,0.2749999999996362
2486,0.1750000000001819
2487,0.1000000000003638
2488,0.1499999999996362
2489,0.1999999999998181
2490,0.2249999999994543
2491,0.125
2492,0.1000000000003638
2493,0.1500000000005457
2494,0.3000000000001819
2495,0.5
2496,0.1750000000001819
2497,0.1000000000003638
2498,0.3249999999998181
2499,0.3249999999998181
2500,0.1750000000001819
2501,0.1750000000001819
2502,0.1499999999996362
2503,0.0999999999994543
2504,0.3250000000007276
2505,0.1749999999992724
2506,0.6999999999998181
2507,0.25
2508,0.125
2509,0.2749999999996362
2510,0.125
2511,0.3999999999996362
2512,0.75
2513,0.4499999999998181
2514,0.2000000000007276
2515,0.25
2516,0.1999999999998181
2517,0.2250000000003638
2518,0.4250000000001819
2519,0.1000000000003638
2520,0.5249999999996362
2521,0.4749999999994543
2522,0.125
2523,0.1000000000003638
2524,0.125
2525,0.25
2526,0.3000000000001819
2527,0.1999999999998181
2528,0.1000000000003638
2529,0.125
2530,0.3249999999998181
2531,0.1749999999992724
2532,0.2750000000005457
2533,0.3999999999996362
2534,0.125
2535,0.25
2536,0.4749999999994543
2537,0.1500000000005457
2538,0.4249999999992724
2539,0.4250000000001819
2540,0.5
2541,0.1500000000005457
2542,0.125
2543,0.4750000000003638
2544,0.0999999999994543
2545,0.1749999999992724
2546,0.25
2547,0.2250000000003638
2548,0.1000000000003638
2549,0.1499999999996362
2550,0.125
2551,0.2249999999994543
2552,0.1750000000001819
2553,0.0999999999994543
2554,0.2750000000005457
2555,0.1500000000005457
2556,0.1000000000003638
2557,0.1499999999996362
2558,0.2749999999996362
2559,0.1750000000001819
2560,0.1750000000001819
2561,0.1750000000001819
2562,0.1999999999998181
2563,0.2250000000003638
2564,0.1999999999998181
2565,0.4499999999998181
2566,0.3500000000003638
2567,0.25
2568,0.2749999999996362
2569,0.1750000000001819
2570,0.1499999999996362
2571,0.3499999999994543
2572,0.1500000000005457
2573,0.3999999999996362
2574,0.2250000000003638
2575,0.3249999999998181
2576,0.2750000000005457
2577,0.25
2578,0.3499999999994543
2579,0.1000000000003638
2580,0.25
2581,0.0999999999994543
2582,0.2250000000003638
2583,0.1499999999996362
2584,0.375
2585,0.2250000000003638
2586,0.4249999999992724
2587,0.1749999999992724
2588,0.1750000000001819
2589,0.125
2590,0.1499999999996362
2591,0.1999999999998181
2592,0.5
2593,0.1750000000001819
2594,0.1499999999996362
2595,0.3249999999998181
2596,0.125
2597,0.2749999999996362
2598,0.5749999999998181
2599,0.2749999999996362
2600,0.1999999999998181
2601,0.1500000000005457
2602,0.4499999999998181
2603,0.125
2604,0.125
2605,0.125
2606,0.1500000000005457
2607,0.4750000000003638
2608,0.25
2609,0.25
2610,0.2250000000003638
2611,0.125
2612,0.0999999999994543
2613,0.1999999999998181
2614,0.125
2615,0.1750000000001819
2616,0.2000000000007276
2617,0.2250000000003638
2618,0.1000000000003638
2619,0.1750000000001819
2620,0.1000000000003638
2621,0.2250000000003638
2622,0.6750000000001819
2623,0.2250000000003638
2624,0.3000000000001819
2625,0.1999999999998181
2626,0.4250000000001819
2627,0.2250000000003638
2628,0.125
2629,0.1000000000003638
2630,0.1750000000001819
2631,0.1000000000003638
2632,0.3000000000001819
2633,0.3000000000001819
2634,0.1999999999998181
2635,0.2250000000003638
2636,0.125
2637,0.125
2638,0.1749999999992724
2639,0.3000000000010914
2640,0.1750000000010914
2641,0.1499999999996362
2642,0.2000000000007276
2643,0.1999999999989086
2644,0.375
2645,0.2250000000003638
2646,0.2000000000007276
2647,0.2250000000003638
2648,0.2000000000007276
2649,0.2999999999992724
2650,0.1749999999992724
2651,0.5249999999996362
2652,0.1000000000003638
2653,0.1999999999989086
2654,0.1000000000003638
2655,0.1000000000003638
2656,0.25
2657,0.25
2658,0.2000000000007276
2659,0.125
2660,0.14999999999986358
2661,0.1750000000001819
2662,0.1999999999998181
2663,0.2999999999999545
2664,0.125
2665,0.20000000000004547
2666,0.3250000000000455
2667,0.10000000000013642
2668,0.1750000000001819
2669,0.09999999999990905
2670,0.125
2671,0.125
2672,0.40000000000009095
2673,0.125
2674,0.22500000000013642
2675,0.14999999999986358
2676,0.09999999999990905
2677,0.4750000000001364
2678,0.3250000000000455
2679,0.10000000000013642
2680,0.17499999999995453
2681,0.125
2682,0.125
2683,0.27500000000009095
2684,0.14999999999986358
2685,0.17499999999995453
2686,0.3250000000000455
2687,0.09999999999990905
2688,0.22500000000013642
2689,0.09999999999990905
2690,0.09999999999990905
2691,0.15000000000009095
2692,0.125
2693,0.2999999999999545
2694,0.15000000000009095
2695,0.375
2696,0.34999999999990905
2697,0.20000000000004547
2698,0.34999999999990905
2699,0.09999999999990905
2700,0.17499999999995453
2701,0.375
2702,0.10000000000013642
2703,0.14999999999986358
2704,0.09999999999990905
2705,0.09999999999990905
2706,0.25
2707,0.125
2708,0.125
2709,0.125
2710,0.14999999999986358
2711,0.09999999999990905
2712,0.125
2713,0.47499999999990905
2714,0.2749999999998636
2715,0.09999999999990905
2716,0.125
2717,0.10000000000013642
2718,0.22500000000013642
2719,0.09999999999990905
2720,0.09999999999990905
2721,0.09999999999990905
2722,0.25
2723,0.3999999999998636
2724,0.20000000000004547
2725,0.17499999999995453
2726,0.125
2727,0.125
2728,0.09999999999990905
2729,0.22500000000013642
2730,0.20000000000004547
2731,0.22499999999990905
2732,0.17499999999995453
2733,0.125
2734,0.375
2735,0.5
2736,0.125
2737,0.5750000000000455
2738,0.2749999999998636
2739,0.22499999999990905
2740,0.10000000000013642
2741,0.27500000000009095
2742,0.125
2743,0.17499999999995453
2744,0.14999999999986358
2745,0.34999999999990905
2746,0.20000000000004547
2747,0.125
2748,0.17499999999995453
2749,0.20000000000004547
2750,0.20000000000004547
2751,0.10000000000013642
2752,0.20000000000004547
2753,0.125
2754,0.20000000000004547
2755,0.10000000000013642
2756,0.15000000000009095
2757,0.27500000000009095
2758,0.09999999999990905
2759,0.3250000000000455
2760,0.5750000000000455
2761,0.10000000000013642
2762,0.22499999999990905
2763,0.20000000000004547
2764,0.724999999999909
2765,0.20000000000004547
2766,0.2999999999999545
2767,0.20000000000004547
2768,0.3000000000001819
2769,0.15000000000009095
2770,0.20000000000004547
2771,0.2749999999998636
2772,0.2749999999998636
2773,0.125
2774,0.2999999999999545
2775,0.22500000000013642
2776,0.125
2777,0.3250000000000455
2778,0.17499999999995453
2779,0.17499999999995453
2780,0.09999999999990905
2781,0.10000000000013642
2782,0.17499999999995453
2783,0.09999999999990905
2784,0.1999999999998181
2785,0.20000000000004547
2786,0.15000000000009095
2787,0.17499999999995453
2788,0.17499999999995453
2789,0.22499999999990905
2790,0.20000000000004547
2791,0.3250000000000455
2792,0.125
2793,0.10000000000013642
2794,0.125
2795,0.09999999999990905
2796,0.10000000000013642
2797,0.17499999999995453
2798,0.14999999999986358
2799,0.27500000000009095
2800,0.15000000000009095
2801,0.125
2802,0.17499999999995453
2803,0.4250000000001819
2804,0.125
2805,0.09999999999990905
2806,0.17499999999995453
2807,0.4500000000000455
2808,0.15000000000009095
2809,0.15000000000009095
2810,0.125
2811,0.27500000000009095
2812,0.1999999999998181
2813,0.09999999999990905
2814,0.2999999999999545
2815,0.10000000000013642
2816,0.125
2817,0.10000000000013642
2818,0.125
2819,0.34999999999990905
2820,0.3000000000001819
2821,0.17499999999995453
2822,0.20000000000004547
2823,0.20000000000004547
2824,0.10000000000013642
2825,0.20000000000004547
2826,0.27500000000009095
2827,0.2999999999999545
2828,0.17499999999995453
2829,0.17499999999995453
2830,0.3250000000000455
2831,0.27500000000009095
2832,0.10000000000013642
2833,0.09999999999990905
2834,0.25
2835,0.34999999999990905
2836,0.09999999999990905
2837,0.5499999999999545
2838,0.3250000000000455
2839,0.2999999999999545
2840,0.34999999999990905
2841,0.17499999999995453
2842,0.10000000000013642
2843,0.3500000000001364
2844,0.14999999999986358
2845,0.25
2846,0.15000000000009095
2847,0.09999999999990905
2848,0.125
2849,0.09999999999990905
2850,0.22499999999990905
2851,0.22499999999990905
2852,0.17499999999995453
2853,0.17499999999995453
2854,0.15000000000009095
2855,0.525000000000091
2856,0.09999999999990905
2857,0.125
2858,0.09999999999990905
2859,0.125
2860,0.25
2861,0.09999999999990905
2862,0.3000000000001819
2863,0.3250000000000455
2864,0.4249999999999545
2865,0.20000000000004547
2866,0.17499999999995453
2867,0.20000000000004547
2868,0.09999999999990905
2869,0.17499999999995453
2870,0.2749999999998636
2871,0.125
2872,0.17499999999995453
2873,0.10000000000013642
2874,0.125
2875,0.20000000000004547
2876,0.09999999999990905
2877,0.17499999999995453
2878,0.09999999999990905
2879,0.1750000000001819
2880,0.34999999999990905
2881,0.4500000000000455
2882,0.20000000000004547
2883,0.125
2884,0.09999999999990905
2885,0.5
2886,0.22500000000013642
2887,0.20000000000004547
2888,0.20000000000004547
2889,0.125
2890,0.525000000000091
2891,0.20000000000004547
2892,0.22499999999990905
2893,0.2749999999998636
2894,0.10000000000013642
2895,0.14999999999986358
2896,0.09999999999990905
2897,0.25
2898,0.17499999999995453
2899,0.20000000000004547
2900,0.34999999999990905
2901,0.20000000000004547
2902,0.14999999999986358
2903,0.125
2904,0.22499999999990905
2905,0.375
2906,0.22499999999990905
2907,0.3249999999998181
2908,0.14999999999986358
2909,0.375
2910,0.125
2911,0.14999999999986358
2912,0.22500000000013642
2913,0.34999999999990905
2914,0.5
2915,0.125
2916,0.10000000000013642
2917,0.25
2918,0.125
2919,0.22499999999990905
2920,0.09999999999990905
2921,0.125
2922,0.15000000000009095
2923,0.4500000000000455
2924,0.3000000000001819
2925,0.125
2926,0.125
2927,0.5750000000000455
2928,0.2999999999999545
2929,0.25
2930,0.17499999999995453
2931,0.22499999999990905
2932,0.25
2933,0.22500000000013642
2934,0.10000000000013642
2935,0.09999999999990905
2936,0.20000000000004547
2937,0.15000000000009095
2938,0.22500000000013642
2939,0.09999999999990905
2940,0.125
2941,0.15000000000009095
2942,0.1750000000001819
2943,0.09999999999990905
2944,0.15000000000009095
2945,0.10000000000013642
2946,0.14999999999986358
2947,0.125
2948,0.125
2949,0.125
2950,0.15000000000009095
2951,0.4499999999998181
2952,0.17499999999972715
2953,0.125
2954,0.20000000000027285
2955,0.20000000000027285
2956,0.40000000000009095
2957,0.125
2958,0.20000000000027285
2959,0.25
2960,0.1000000000003638
2961,0.1999999999998181
2962,0.1999999999998181
2963,0.125
2964,0.125
2965,0.25
2966,0.1999999999998181
2967,0.125
2968,0.09999999999990905
2969,0.09999999999990905
2970,0.20000000000027285
2971,0.32500000000027285
2972,0.09999999999990905
2973,0.22499999999990905
2974,0.125
2975,0.15000000000009095
2976,0.40000000000009095
2977,0.1499999999996362
2978,0.375
2979,0.15000000000009095
2980,0.125
2981,0.125
2982,0.1999999999998181
2983,0.1000000000003638
2984,0.125
2985,0.27500000000009095
2986,0.125
2987,0.15000000000009095
2988,0.09999999999990905
2989,0.40000000000009095
2990,0.125
2991,0.20000000000027285
2992,0.27500000000009095
2993,0.22499999999990905
2994,0.15000000000009095
2995,0.3249999999998181
2996,0.09999999999990905
2997,0.09999999999990905
2998,0.15000000000009095
2999,0.1000000000003638
3000,0.1000000000003638
3001,0.17499999999972715
3002,0.34999999999990905
3003,0.25
3004,0.17499999999972715
3005,0.09999999999990905
3006,0.09999999999990905
3007,0.22499999999990905
3008,0.09999999999990905
3009,0.22499999999990905
3010,0.09999999999990905
3011,0.09999999999990905
3012,0.09999999999990905
3013,0.09999999999990905
3014,0.125
3015,0.1000000000003638
3016,0.09999999999990905
3017,0.09999999999990905
3018,0.3000000000001819
3019,0.1750000000001819
3020,0.1999999999998181
3021,0.15000000000009095
3022,0.09999999999990905
3023,0.40000000000009095
3024,0.09999999999990905
3025,0.125
3026,0.1999999999998181
3027,0.3000000000001819
3028,0.25
3029,0.27500000000009095
3030,0.125
3031,0.125
3032,0.22499999999990905
3033,0.25
3034,0.32500000000027285
3035,0.1750000000001819
3036,0.1750000000001819
3037,0.1999999999998181
3038,0.2250000000003638
3039,0.25
3040,0.15000000000009095
3041,0.15000000000009095
3042,0.1000000000003638
3043,0.32500000000027285
3044,0.375
3045,0.2749999999996362
3046,0.27500000000009095
3047,0.27500000000009095
3048,0.1000000000003638
3049,0.09999999999990905
3050,0.09999999999990905
3051,0.25
3052,0.09999999999990905
3053,0.15000000000009095
3054,0.22499999999990905
3055,0.09999999999990905
3056,0.125
3057,0.09999999999990905
3058,0.15000000000009095
3059,0.375
3060,0.4499999999998181
3061,0.1999999999998181
3062,0.125
3063,0.17499999999972715
3064,0.1999999999998181
3065,0.1999999999998181
3066,0.125
3067,0.15000000000009095
3068,0.6750000000001819
3069,0.599999999999909
3070,0.1999999999998181
3071,0.1750000000001819
3072,0.09999999999990905
3073,0.09999999999990905
3074,0.32500000000027285
3075,0.17499999999972715
3076,0.15000000000009095
3077,0.1999999999998181
3078,0.34999999999990905
3079,0.1999999999998181
3080,0.1999999999998181
3081,0.3000000000001819
3082,0.1999999999998181
3083,0.15000000000009095
3084,0.32500000000027285
3085,0.15000000000009095
3086,0.09999999999990905
3087,0.15000000000009095
3088,0.15000000000009095
3089,0.1000000000003638
3090,0.1000000000003638
3091,0.20000000000027285
3092,0.125
3093,0.375
3094,0.1000000000003638
3095,0.125
3096,0.09999999999990905
3097,0.4250000000001819
3098,0.1000000000003638
3099,0.5
3100,0.3249999999998181
3101,0.1999999999998181
3102,0.1750000000001819
3103,0.17499999999972715
3104,0.17499999999972715
3105,0.15000000000009095
3106,0.09999999999990905
3107,0.20000000000027285
3108,0.25
3109,0.25
3110,0.5
3111,0.09999999999990905
3112,0.09999999999990905
3113,0.20000000000027285
3114,0.17499999999972715
3115,0.15000000000009095
3116,0.17499999999972715
3117,0.125
3118,0.22499999999990905
3119,0.25
3120,0.20000000000027285
3121,0.1000000000003638
3122,0.09999999999990905
3123,0.17499999999972715
3124,0.525000000000091
3125,0.25
3126,0.22499999999990905
3127,0.1999999999998181
3128,0.25
3129,0.27500000000009095
3130,0.17499999999972715
3131,0.5249999999996362
3132,0.29999999999972715
3133,0.25
3134,0.22499999999990905
3135,0.09999999999990905
3136,0.09999999999990905
3137,0.09999999999990905
3138,0.1750000000001819
3139,0.09999999999990905
3140,0.15000000000009095
3141,0.15000000000009095
3142,0.09999999999990905
3143,0.15000000000009095
3144,0.125
3145,0.3500000000003638
3146,0.125
3147,0.15000000000009095
3148,0.25
3149,0.17499999999972715
3150,0.125
3151,0.125
3152,0.20000000000027285
3153,0.09999999999990905
3154,0.1750000000001819
3155,0.1999999999998181
3156,0.09999999999990905
3157,0.1000000000003638
3158,0.22499999999990905
3159,0.09999999999990905
3160,0.09999999999990905
3161,0.1999999999998181
3162,0.09999999999990905
3163,0.125
3164,0.09999999999990905
3165,0.3249999999998181
3166,0.1000000000003638
3167,0.3249999999998181
3168,0.1000000000003638
3169,0.375
3170,0.27500000000009095
3171,0.22499999999990905
3172,0.5
3173,0.22499999999990905
3174,0.09999999999990905
3175,0.17499999999972715
3176,0.1499999999996362
3177,0.09999999999990905
3178,0.125
3179,0.3249999999998181
3180,0.3999999999996362
3181,0.09999999999990905
3182,0.17499999999972715
3183,0.27500000000009095
3184,0.125
3185,0.375
3186,0.27500000000009095
3187,0.599999999999909
3188,0.25
3189,0.09999999999990905
3190,0.17499999999972715
3191,0.09999999999990905
3192,0.25
3193,0.09999999999990905
3194,0.1750000000001819
3195,0.1999999999998181
3196,0.40000000000009095
3197,0.4250000000001819
3198,0.25
3199,0.20000000000027285
3200,0.25
3201,0.25
3202,0.375
3203,0.375
3204,0.2250000000003638
3205,0.125
3206,0.09999999999990905
3207,0.22499999999990905
3208,0.34999999999990905
3209,0.09999999999990905
3210,0.1750000000001819
3211,0.22499999999990905
3212,0.09999999999990905
3213,0.15000000000009095
3214,0.5
3215,0.125
3216,0.125
3217,0.20000000000027285
3218,0.1750000000001819
3219,0.125
3220,0.17499999999972715
3221,0.125
3222,0.1499999999996362
3223,0.15000000000009095
3224,0.17499999999972715
3225,0.25
3226,0.125
3227,0.09999999999990905
3228,0.15000000000009095
3229,0.27500000000009095
3230,0.125
3231,0.25
3232,0.17499999999972715
3233,0.32500000000027285
3234,0.40000000000009095
3235,0.1499999999996362
3236,0.1999999999998181
3237,0.29999999999972715
3238,0.1000000000003638
3239,0.1499999999996362
3240,0.1000000000003638
3241,0.1000000000003638
3242,0.1499999999996362
3243,0.20000000000027285
3244,0.15000000000009095
3245,0.25
3246,0.15000000000009095
3247,0.22499999999990905
3248,0.1000000000003638
3249,0.27500000000009095
3250,0.375
3251,0.375
3252,0.125
3253,0.15000000000009095
3254,0.1999999999998181
3255,0.1750000000001819
3256,0.25
3257,0.15000000000009095
3258,0.125
3259,0.22499999999990905
3260,0.22499999999990905
3261,0.3249999999998181
3262,0.17499999999972715
3263,0.09999999999990905
3264,0.125
3265,0.27500000000009095
3266,0.15000000000009095
3267,0.25
3268,0.1499999999996362
3269,0.09999999999990905
3270,0.1000000000003638
3271,0.125
3272,0.3249999999998181
3273,0.22499999999990905
3274,0.2250000000003638
3275,0.27500000000009095
3276,0.42499999999972715
3277,0.15000000000009095
3278,0.375
3279,0.22499999999990905
3280,0.09999999999990905
3281,0.15000000000009095
3282,0.09999999999990905
3283,0.1000000000003638
3284,0.27500000000009095
3285,0.3000000000001819
3286,0.45000000000027285
3287,0.15000000000009095
3288,0.125
3289,0.125
3290,0.2250000000003638
3291,0.15000000000009095
3292,0.625
3293,0.22499999999990905
3294,0.4250000000001819
3295,0.32500000000027285
3296,0.34999999999990905
3297,0.25
3298,0.125
3299,0.125
3300,0.1750000000001819
3301,0.4250000000001819
3302,0.15000000000009095
3303,0.5
3304,0.22499999999990905
3305,0.09999999999990905
3306,0.1750000000001819
3307,0.34999999999990905
3308,0.22499999999990905
3309,0.1000000000003638
3310,0.42499999999972715
3311,0.25
3312,0.375
3313,0.34999999999990905
3314,0.40000000000009095
3315,0.09999999999990905
3316,0.15000000000009095
3317,0.125
3318,0.15000000000009095
3319,0.125
3320,0.125
3321,0.25
3322,0.22499999999990905
3323,0.125
3324,0.22499999999990905
3325,0.09999999999990905
3326,0.15000000000009095
3327,0.125
3328,0.1000000000003638
3329,0.09999999999990905
3330,0.1999999999998181
3331,0.09999999999990905
3332,0.09999999999990905
3333,0.125
3334,0.25
3335,0.15000000000009095
3336,0.125
3337,0.20000000000027285
3338,0.22499999999990905
3339,0.1999999999998181
3340,0.09999999999990905
3341,0.1499999999996362
3342,0.1000000000003638
3343,0.125
3344,0.125
3345,0.1000000000003638
3346,0.22499999999990905
3347,0.22499999999990905
3348,0.125
3349,0.25
3350,0.125
3351,0.09999999999990905
3352,0.125
3353,0.09999999999990905
3354,0.125
3355,0.09999999999990905
3356,0.09999999999990905
3357,0.09999999999990905
3358,0.1499999999996362
3359,0.09999999999990905
3360,0.15000000000009095
3361,0.1000000000003638
3362,0.1000000000003638
3363,0.1000000000003638
3364,0.125
3365,0.1750000000001819
3366,0.125
3367,0.1499999999996362
3368,0.125
3369,0.15000000000009095
3370,0.1000000000003638
3371,0.09999999999990905
3372,0.2250000000003638
3373,0.09999999999990905
3374,0.20000000000027285
3375,0.15000000000009095
3376,0.25
3377,0.1999999999998181
3378,0.125
3379,0.1750000000001819
3380,0.125
3381,0.1499999999996362
3382,0.125
3383,0.27500000000009095
3384,0.22499999999990905
3385,0.20000000000027285
3386,0.125
3387,0.125
3388,0.09999999999990905
3389,0.1750000000001819
3390,0.125
3391,0.15000000000009095
3392,0.3000000000001819
3393,0.1750000000001819
3394,0.09999999999990905
3395,0.09999999999990905
3396,0.17499999999972715
3397,0.09999999999990905
3398,0.27500000000009095
3399,0.22499999999990905
3400,0.1000000000003638
3401,0.125
3402,0.17499999999972715
3403,0.1999999999998181
3404,0.1000000000003638
3405,0.09999999999990905
3406,0.09999999999990905
3407,0.17499999999972715
3408,0.09999999999990905
3409,0.1750000000001819
3410,0.125
3411,0.1750000000001819
3412,0.17499999999972715
3413,0.125
3414,0.09999999999990905
3415,0.525000000000091
3416,0.125
3417,0.20000000000027285
3418,0.20000000000027285
3419,0.29999999999972715
3420,0.20000000000027285
3421,0.1000000000003638
3422,0.09999999999990905
3423,0.20000000000027285
3424,0.09999999999990905
3425,0.25
3426,0.125
3427,0.1000000000003638
3428,0.15000000000009095
3429,0.125
3430,0.125
3431,0.4750000000003638
3432,0.09999999999990905
3433,0.125
3434,0.125
3435,0.15000000000009095
3436,0.125
3437,0.09999999999990905
3438,0.1499999999996362
3439,0.09999999999990905
3440,0.125
3441,0.125
3442,0.25
3443,0.15000000000009095
3444,0.3000000000001819
3445,0.125
3446,0.25
3447,0.125
3448,0.0999999999994543
3449,0.2750000000005457
3450,0.1500000000005457
3451,0.1499999999996362
3452,0.1000000000003638
3453,0.3000000000001819
3454,0.0999999999994543
3455,0.3249999999998181
3456,0.1499999999996362
3457,0.25
3458,0.375
3459,0.1999999999998181
3460,0.1000000000003638
3461,0.4750000000003638
3462,0.2000000000007276
3463,0.0999999999994543
3464,0.1000000000003638
3465,0.1000000000003638
3466,0.1500000000005457
3467,0.375
3468,0.2250000000003638
3469,0.1999999999998181
3470,0.2250000000003638
3471,0.125
3472,0.125
3473,0.1000000000003638
3474,0.25
3475,0.1000000000003638
3476,0.1999999999998181
3477,0.1499999999996362
3478,0.1000000000003638
3479,0.1750000000001819
3480,0.125
3481,0.25
3482,0.1750000000001819
3483,0.1000000000003638
3484,0.2250000000003638
3485,0.2250000000003638
3486,0.2250000000003638
3487,0.1000000000003638
3488,0.1000000000003638
3489,0.125
3490,0.0999999999994543
3491,0.1750000000001819
3492,0.1750000000001819
3493,0.2250000000003638
3494,0.1999999999998181
3495,0.1000000000003638
3496,0.1499999999996362
3497,0.125
3498,0.2000000000007276
3499,0.2250000000003638
3500,0.125
3501,0.125
3502,0.1000000000003638
3503,0.1999999999998181
3504,0.375
3505,0.25
3506,0.125
3507,0.2999999999992724
3508,0.2250000000003638
3509,0.1000000000003638
3510,0.0999999999994543
3511,0.1999999999998181
3512,0.6500000000005457
3513,0.125
3514,0.1500000000005457
3515,0.1750000000001819
3516,0.3249999999998181
3517,0.1499999999996362
3518,0.2000000000007276
3519,0.1749999999992724
3520,0.3000000000001819
3521,0.0999999999994543
3522,0.1499999999996362
3523,0.5249999999996362
3524,0.0999999999994543
3525,0.1499999999996362
3526,0.2749999999996362
3527,0.3249999999998181
3528,0.1750000000001819
3529,0.2999999999992724
3530,0.1000000000003638
3531,0.2999999999992724
3532,0.125
3533,0.1000000000003638
3534,0.0999999999994543
3535,0.375
3536,0.125
3537,0.1499999999996362
3538,0.1999999999998181
3539,0.1750000000001819
3540,0.1000000000003638
3541,0.25
3542,0.1000000000003638
3543,0.1000000000003638
3544,0.1499999999996362
3545,0.1499999999996362
3546,0.0999999999994543
3547,0.1499999999996362
3548,0.1999999999998181
3549,0.0999999999994543
3550,0.0999999999994543
3551,0.125
3552,0.125
3553,0.1999999999998181
3554,0.1999999999998181
3555,0.1000000000003638
3556,0.1000000000003638
3557,0.0999999999994543
3558,0.2749999999996362
3559,0.1750000000001819
3560,0.1000000000003638
3561,0.0999999999994543
3562,0.1000000000003638
3563,0.1999999999998181
3564,0.1000000000003638
3565,0.0999999999994543
3566,0.1499999999996362
3567,0.1000000000003638
3568,0.1499999999996362
3569,0.2249999999994543
3570,0.125
3571,0.1499999999996362
3572,0.125
3573,0.2749999999996362
3574,0.1999999999998181
3575,0.1500000000005457
3576,0.1000000000003638
3577,0.125
3578,0.125
3579,0.1999999999998181
3580,0.1499999999996362
3581,0.1749999999992724
3582,0.2249999999994543
3583,0.2750000000005457
3584,0.375
3585,0.2249999999994543
3586,0.3000000000001819
3587,0.125
3588,0.1999999999998181
3589,0.1999999999998181
3590,0.0999999999994543
3591,0.2250000000003638
3592,0.125
3593,0.3249999999998181
3594,0.125
3595,0.2250000000003638
3596,0.2749999999996362
3597,0.25
3598,0.1499999999996362
3599,0.1000000000003638
3600,0.1750000000001819
3601,0.1750000000001819
3602,0.4250000000001819
3603,0.3000000000001819
3604,0.125
3605,0.3000000000001819
3606,0.3999999999996362
3607,0.1500000000005457
3608,0.2000000000007276
3609,0.1000000000003638
3610,0.1000000000003638
3611,0.1000000000003638
3612,0.2749999999996362
3613,0.0999999999994543
3614,0.125
3615,0.0999999999994543
3616,0.1500000000005457
3617,0.1500000000005457
3618,0.3000000000001819
3619,0.1999999999998181
3620,0.4499999999998181
3621,0.1749999999992724
3622,0.125
3623,0.2249999999994543
3624,0.0999999999994543
3625,0.125
3626,0.125
3627,0.1499999999996362
3628,0.4000000000005457
3629,0.125
3630,0.1499999999996362
3631,0.1000000000003638
3632,0.3000000000001819
3633,0.1750000000001819
3634,0.375
3635,0.125
3636,0.3249999999998181
3637,0.1499999999996362
3638,0.125
3639,0.3000000000001819
3640,0.1749999999992724
3641,0.2749999999996362
3642,0.1500000000005457
3643,0.25
3644,0.4250000000001819
3645,0.1499999999996362
3646,0.1750000000001819
3647,0.1499999999996362
3648,0.1999999999998181
3649,0.1000000000003638
3650,0.1500000000005457
3651,0.2749999999996362
3652,0.1499999999996362
3653,0.25
3654,0.2749999999996362
3655,0.1999999999998181
3656,0.3500000000003638
3657,0.2249999999994543
3658,0.1500000000005457
3659,0.0999999999994543
3660,0.3000000000001819
3661,0.1000000000003638
3662,0.25
3663,0.2749999999996362
3664,0.2250000000003638
3665,0.1750000000001819
3666,0.1750000000001819
3667,0.1000000000003638
3668,0.1999999999998181
3669,0.125
3670,0.1000000000003638
3671,0.125
3672,0.0999999999994543
3673,0.1500000000005457
3674,0.2249999999994543
3675,0.1499999999996362
3676,0.125
3677,0.0999999999994543
3678,0.125
3679,0.0999999999994543
3680,0.1000000000003638
3681,0.0999999999994543
3682,0.125
3683,0.0999999999994543
3684,0.0999999999994543
3685,0.1999999999998181
3686,0.2000000000007276
3687,0.125
3688,0.1000000000003638
3689,0.3499999999994543
3690,0.1000000000003638
3691,0.1750000000001819
3692,0.2250000000003638
3693,0.125
3694,0.3249999999998181
3695,0.1499999999996362
3696,0.1000000000003638
3697,0.25
3698,0.3249999999998181
3699,0.4499999999998181
3700,0.5249999999996362
3701,0.25
3702,0.3500000000003638
3703,0.0999999999994543
3704,0.6499999999996362
3705,0.1500000000005457
3706,0.1499999999996362
3707,0.2749999999996362
3708,0.5250000000005457
3709,0.375
3710,0.7000000000007276
3711,0.1750000000001819
3712,0.4750000000003638
3713,0.3249999999998181
3714,0.3249999999998181
3715,0.2249999999994543
3716,0.1000000000003638
3717,0.125
3718,0.1499999999996362
3719,0.375
3720,0.125
3721,0.3000000000001819
3722,0.1750000000001819
3723,0.5750000000007276
3724,0.125
